Policy,pvfp_mgr_central,pv_liab_mgr_central,pvfp_mgr_lup,pv_liab_mgr_lup,pvfp_mgr_ldw,pv_liab_mgr_ldw,pvfp_mgr_mort,pv_liab_mgr_mort,pvfp_mgr_long,pv_liab_mgr_long,pvfp_mgr_cat,pv_liab_mgr_cat,pvfp_mgr_lmass,pv_liab_mgr_lmass,pvfp_central,pv_liab_central,pvfp_lup,pv_liab_lup,pvfp_ldw,pv_liab_ldw,pvfp_mort,pv_liab_mort,pvfp_long,pv_liab_long,pvfp_cat,pv_liab_cat,pvfp_lmass,pv_liab_lmass,Fund_Name,choc_mort,choc_long,choc_lup,choc_ldw,choc_lmass,choc_cat,choc_mort_mgr,choc_long_mgr,choc_lup_mgr,choc_ldw_mgr,choc_lmass_mgr,choc_cat_mgr
LCVI0954672,641.4895610448648,-812.3470604816981,637.7900219154247,-808.3589850160873,645.1965173811028,-816.3441634849929,641.1231028686511,-811.8302779057965,641.9782607017722,-813.0363736832431,641.486887388278,-812.3437791007273,645.310030644731,-805.9849204992078,641.4895610448648,-812.3470604816981,637.7900219154247,-808.3589850160873,645.1965173811028,-816.3441634849929,641.1231028686511,-811.8302779057965,641.9782607017722,-813.0363736832431,641.486887388278,-812.3437791007273,645.310030644731,-805.9849204992078,LXCLAWOPB,0.0,0.6893132015450192,0.0,3.9971030032947965,0.0,0.0,0.0,0.6893132015450192,0.0,3.9971030032947965,0.0,0.0
LCVI0954677,-64.2375915750016,-20383.10592424394,-64.05681969110071,-20382.92478268622,-64.41662701931625,-20383.2853258111,-64.23759209271873,-20383.10592424394,-64.23759088471331,-20383.10592424394,-64.23759209272237,-20383.10592424394,17.55866958152919,-20301.14239185271,-64.2375915750016,-20383.10592424394,-64.05681969110071,-20382.92478268622,-64.41662701931625,-20383.2853258111,-64.23759209271873,-20383.10592424394,-64.23759088471331,-20383.10592424394,-64.23759209272237,-20383.10592424394,17.55866958152919,-20301.14239185271,LXCLA,0.0,0.0,0.0,0.17940156715849298,0.0,0.0,0.0,0.0,0.0,0.17940156715849298,0.0,0.0
LCVI0954688,-273.6033583825325,-37448.7331541108,-273.263612694193,-37448.39303874864,-273.9398405774105,-37449.07000242853,-273.603358900246,-37448.7331541108,-273.6033576922405,-37448.7331541108,-273.603358900246,-37448.7331541108,-119.8741033058018,-37294.83662779938,-273.6033583825325,-37448.7331541108,-273.263612694193,-37448.39303874864,-273.9398405774105,-37449.07000242853,-273.603358900246,-37448.7331541108,-273.6033576922405,-37448.7331541108,-273.603358900246,-37448.7331541108,-119.8741033058018,-37294.83662779938,LXCLA,0.0,0.0,0.0,0.33684831773280166,0.0,0.0,0.0,0.0,0.0,0.33684831773280166,0.0,0.0
LCVI0954707,635.6145647431757,-19285.17909087356,647.0771142548507,-19241.78146761951,623.9067011632537,-19329.07816566908,632.2782648793602,-19285.8374915681,640.0664561499134,-19284.30050329693,635.5984456344023,-19285.18211773073,1070.270239475103,-18433.91919193273,635.6145647431757,-19285.17909087356,647.0771142548507,-19241.78146761951,623.9067011632537,-19329.07816566908,632.2782648793602,-19285.8374915681,640.0664561499134,-19284.30050329693,635.5984456344023,-19285.18211773073,1070.270239475103,-18433.91919193273,LXCLA,0.6584006945413421,0.0,0.0,43.8990747955213,0.0,0.003026857168151764,0.6584006945413421,0.0,0.0,43.8990747955213,0.0,0.003026857168151764
LCVI0954739,915.8675760659748,-4094.171242800531,910.6326377365854,-4079.740848810734,921.1050300310874,-4108.730020403533,914.5459763808326,-4093.543264762259,917.6310969650074,-4095.009204203807,915.8611219596348,-4094.168232242963,985.0936663811028,-3948.726582103617,915.8675760659748,-4094.171242800531,910.6326377365854,-4079.740848810734,921.1050300310874,-4108.730020403533,914.5459763808326,-4093.543264762259,917.6310969650074,-4095.009204203807,915.8611219596348,-4094.168232242963,985.0936663811028,-3948.726582103617,LXCLAWOPB,0.0,0.8379614032755853,0.0,14.558777603001545,0.0,0.0,0.0,0.8379614032755853,0.0,14.558777603001545,0.0,0.0
LCVI0954795,-1740.989774902759,-125614.3750117757,-1700.686639831358,-125551.885031039,-1781.29890835747,-125676.8039465172,-1689.661722124195,-125561.4275401231,-1809.43868901823,-125684.9826411291,-1740.596446169538,-125613.9659171535,278.8475620235508,-122175.2429696201,-1740.989774902759,-125614.3750117757,-1700.686639831358,-125551.885031039,-1781.29890835747,-125676.8039465172,-1689.661722124195,-125561.4275401231,-1809.43868901823,-125684.9826411291,-1740.596446169538,-125613.9659171535,278.8475620235508,-122175.2429696201,LXCLA,0.0,70.6076293533988,0.0,62.428934741503326,0.0,0.0,0.0,70.6076293533988,0.0,62.428934741503326,0.0,0.0
LCVI0954892,1208.465921659844,-23407.57892025767,1230.259856051719,-23315.98841880239,1185.856724733978,-23501.03926185205,1199.507704117892,-23411.39486728518,1220.425275621581,-23402.48464077427,1208.43449690126,-23407.59224630424,1757.966152005808,-22129.21632343767,1208.465921659844,-23407.57892025767,1230.259856051719,-23315.98841880239,1185.856724733978,-23501.03926185205,1199.507704117892,-23411.39486728518,1220.425275621581,-23402.48464077427,1208.43449690126,-23407.59224630424,1757.966152005808,-22129.21632343767,LXCLA,3.8159470275095373,0.0,0.0,93.4603415943784,0.0,0.013326046570000472,3.8159470275095373,0.0,0.0,93.4603415943784,0.0,0.013326046570000472
LCVI0954894,1688.304116849923,-30685.30170167476,1707.515319178221,-30610.49471029008,1668.486257709629,-30761.27156016065,1660.336155323321,-30704.50518859704,1725.687809188509,-30659.63303815724,1680.702493599566,-30690.49629819432,2012.374458971234,-29420.22603650747,1688.304116849923,-30685.30170167476,1707.515319178221,-30610.49471029008,1668.486257709629,-30761.27156016065,1660.336155323321,-30704.50518859704,1725.687809188509,-30659.63303815724,1680.702493599566,-30690.49629819432,2012.374458971234,-29420.22603650747,LXCLA,19.20348692227708,0.0,0.0,75.96985848588884,0.0,5.194596519559127,19.20348692227708,0.0,0.0,75.96985848588884,0.0,5.194596519559127
LCVI0954898,-512.3029687384133,-63178.89490555733,-492.2258489770916,-63145.09047797146,-532.39841931926,-63212.68514866824,-494.8949311938686,-63160.41493859632,-535.519784405365,-63203.54069337508,-512.1813467809238,-63178.76307960549,440.8152019051861,-61477.87207215815,-512.3029687384133,-63178.89490555733,-492.2258489770916,-63145.09047797146,-532.39841931926,-63212.68514866824,-494.8949311938686,-63160.41493859632,-535.519784405365,-63203.54069337508,-512.1813467809238,-63178.76307960549,440.8152019051861,-61477.87207215815,LXCLA,0.0,24.645787817746168,0.0,33.790243110910524,0.0,0.0,0.0,24.645787817746168,0.0,33.790243110910524,0.0,0.0
LCVI0954910,2146.860776343099,-42169.63997392633,2183.280551942381,-42060.02985959015,2109.478370465159,-42280.97704333428,2131.27417475376,-42181.20109927029,2167.656907373978,-42154.21474865109,2146.789379320788,-42169.69270103251,2722.570978357149,-40222.39106516997,2146.860776343099,-42169.63997392633,2183.280551942381,-42060.02985959015,2109.478370465159,-42280.97704333428,2131.27417475376,-42181.20109927029,2167.656907373978,-42154.21474865109,2146.789379320788,-42169.69270103251,2722.570978357149,-40222.39106516997,LXCLA,11.561125343963795,0.0,0.0,111.33706940794946,0.0,0.052727106180100236,11.561125343963795,0.0,0.0,111.33706940794946,0.0,0.052727106180100236
LCVI0954965,-357.7016100998644,-102827.9722670728,-222.9123070563783,-102564.2398934581,-494.9916410936148,-103095.6110713461,-303.8600766316249,-102765.7707329883,-429.6435548579757,-102911.0703121669,-357.6251163499819,-102827.8569136616,2197.668222108369,-97449.80531677094,-357.7016100998644,-102827.9722670728,-222.9123070563783,-102564.2398934581,-494.9916410936148,-103095.6110713461,-303.8600766316249,-102765.7707329883,-429.6435548579757,-102911.0703121669,-357.6251163499819,-102827.8569136616,2197.668222108369,-97449.80531677094,LXCLA,0.0,83.09804509411333,0.0,267.6388042733015,0.0,0.0,0.0,83.09804509411333,0.0,267.6388042733015,0.0,0.0
LCVI0954995,110.4855540086813,-21484.17302966944,114.9881692940778,-21473.55879827916,105.9781897776586,-21494.77963381205,109.8421305073275,-21484.25958834687,111.3433189668153,-21484.05762096761,110.4794516971755,-21484.17382086324,388.0212241580347,-20971.6460798919,110.4855540086813,-21484.17302966944,114.9881692940778,-21473.55879827916,105.9781897776586,-21494.77963381205,109.8421305073275,-21484.25958834687,111.3433189668153,-21484.05762096761,110.4794516971755,-21484.17382086324,388.0212241580347,-20971.6460798919,LXCLA,0.08655867743073031,0.0,0.0,10.606604142609285,0.0,0.0007911938009783626,0.08655867743073031,0.0,0.0,10.606604142609285,0.0,0.0007911938009783626
LCVI0955029,-567.241487420446,-50090.84467883167,-530.7091395624993,-50020.92535281143,-604.1147857647466,-50161.24793318926,-544.6291650134167,-50065.68197966739,-597.4266281839432,-50124.43168531227,-567.1688426298906,-50090.75586380161,558.0031650092308,-48081.44563229853,-567.241487420446,-50090.84467883167,-530.7091395624993,-50020.92535281143,-604.1147857647466,-50161.24793318926,-544.6291650134167,-50065.68197966739,-597.4266281839432,-50124.43168531227,-567.1688426298906,-50090.75586380161,558.0031650092308,-48081.44563229853,LXCLA,0.0,33.587006480600394,0.0,70.4032543575886,0.0,0.0,0.0,33.587006480600394,0.0,70.4032543575886,0.0,0.0
LCVI0955088,-469.498271264973,-62278.6997501642,-466.1212904640955,-62274.39055466938,-472.8500165706383,-62282.97639602113,-461.8074215080298,-62270.93415656481,-479.7467638545229,-62289.04783095877,-469.4213817873895,-62278.62211347187,12.91703118142544,-61619.34348047947,-469.498271264973,-62278.6997501642,-466.1212904640955,-62274.39055466938,-472.8500165706383,-62282.97639602113,-461.8074215080298,-62270.93415656481,-479.7467638545229,-62289.04783095877,-469.4213817873895,-62278.62211347187,12.91703118142544,-61619.34348047947,LXCLA,0.0,10.348080794567068,0.0,4.276645856924006,0.0,0.0,0.0,10.348080794567068,0.0,4.276645856924006,0.0,0.0
LCVI0955117,2366.571392818933,-16137.19020992141,2370.516047814217,-15998.94323277973,2361.274602332174,-16280.32480715289,2356.105460200716,-16141.50082712383,2380.54472152957,-16131.43518184173,2366.547414395843,-16137.20022046304,2610.204418541541,-15138.85350675262,2366.571392818933,-16137.19020992141,2370.516047814217,-15998.94323277973,2361.274602332174,-16280.32480715289,2356.105460200716,-16141.50082712383,2380.54472152957,-16131.43518184173,2366.547414395843,-16137.20022046304,2610.204418541541,-15138.85350675262,LXCLA,4.310617202419962,0.0,0.0,143.13459723148117,0.0,0.010010541631345404,4.310617202419962,0.0,0.0,143.13459723148117,0.0,0.010010541631345404
LCVI0955124,-255.322747886494,-48435.63765947529,-251.9189160916178,-48430.91353800238,-258.704136877827,-48440.32982980581,-255.4081016760297,-48435.66387807479,-255.2089838555293,-48435.60271394875,-255.3236089195033,-48435.63792162116,110.4674946908102,-47876.60441092939,-255.322747886494,-48435.63765947529,-251.9189160916178,-48430.91353800238,-258.704136877827,-48440.32982980581,-255.4081016760297,-48435.66387807479,-255.2089838555293,-48435.60271394875,-255.3236089195033,-48435.63792162116,110.4674946908102,-47876.60441092939,LXCLA,0.02621859950158978,0.0,0.0,4.69217033051973,0.0,0.0002621458697831258,0.02621859950158978,0.0,0.0,4.69217033051973,0.0,0.0002621458697831258
LCVI0955142,-151.4979122710826,-36031.952556767,-149.0150285238576,-36028.4233235725,-153.9643620835296,-36035.4580013166,-151.5630470407099,-36031.96925774647,-151.4110972150011,-36031.93029682485,-151.4985711448257,-36031.95272375124,118.583785075451,-35618.15735750716,-151.4979122710826,-36031.952556767,-149.0150285238576,-36028.4233235725,-153.9643620835296,-36035.4580013166,-151.5630470407099,-36031.96925774647,-151.4110972150011,-36031.93029682485,-151.4985711448257,-36031.95272375124,118.583785075451,-35618.15735750716,LXCLA,0.016700979467714205,0.0,0.0,3.5054445495989057,0.0,0.000166984238603618,0.016700979467714205,0.0,0.0,3.5054445495989057,0.0,0.000166984238603618
LCVI0955153,287.0527672251228,-68758.55658041085,361.8764995516904,-68592.64989443276,210.7682461042759,-68926.96966090178,266.2414665502065,-68770.39964920882,314.8389227202251,-68742.74414226781,286.9637788527989,-68758.60651773612,1808.629231353768,-65496.64482866626,287.0527672251228,-68758.55658041085,361.8764995516904,-68592.64989443276,210.7682461042759,-68926.96966090178,266.2414665502065,-68770.39964920882,314.8389227202251,-68742.74414226781,286.9637788527989,-68758.60651773612,1808.629231353768,-65496.64482866626,LXCLA,11.843068797970773,0.0,0.0,168.4130804909364,0.0,0.04993732526781969,11.843068797970773,0.0,0.0,168.4130804909364,0.0,0.04993732526781969
LCVI0955218,1989.701789173673,-2079.265095558432,1942.94704250982,-2031.307279493206,2037.614673958244,-2128.435872589452,1987.177342999219,-2076.253007498089,1993.073388396221,-2083.288912037466,1989.696091970141,-2079.258889153612,1993.643564218803,-2072.203747993265,1989.701789173673,-2079.265095558432,1942.94704250982,-2031.307279493206,2037.614673958244,-2128.435872589452,1987.177342999219,-2076.253007498089,1993.073388396221,-2083.288912037466,1989.696091970141,-2079.258889153612,1993.643564218803,-2072.203747993265,LXCLAWOPB,0.0,4.02381647903394,0.0,49.17077703101995,0.0,0.0,0.0,4.02381647903394,0.0,49.17077703101995,0.0,0.0
LCVI0955247,-671.9035777912686,-53035.02501071917,-628.4924445072193,-52952.144272962,-715.7747984349708,-53118.57613496793,-646.7419952410305,-53006.90415511629,-705.4961805615212,-53072.565218217,-671.8299613266795,-53034.93372012405,550.0613811813519,-50828.70693848448,-671.9035777912686,-53035.02501071917,-628.4924445072193,-52952.144272962,-715.7747984349708,-53118.57613496793,-646.7419952410305,-53006.90415511629,-705.4961805615212,-53072.565218217,-671.8299613266795,-53034.93372012405,550.0613811813519,-50828.70693848448,LXCLA,0.0,37.54020749783376,0.0,83.55112424876279,0.0,0.0,0.0,37.54020749783376,0.0,83.55112424876279,0.0,0.0
LCVI0955253,1720.707764560424,-20036.13026377563,1740.072431619075,-19909.69111050157,1700.024650751167,-20166.222342977,1708.40411183517,-20041.0609662894,1737.14032519275,-20029.54514006875,1720.67506892575,-20036.14350378627,2153.097742053296,-18822.33643227106,1720.707764560424,-20036.13026377563,1740.072431619075,-19909.69111050157,1700.024650751167,-20166.222342977,1708.40411183517,-20041.0609662894,1737.14032519275,-20029.54514006875,1720.67506892575,-20036.14350378627,2153.097742053296,-18822.33643227106,LXCLA,4.930702513767756,0.0,0.0,130.0920792013676,0.0,0.01324001063767355,4.930702513767756,0.0,0.0,130.0920792013676,0.0,0.01324001063767355
LCVI0955255,1367.074800158706,-8904.450921656222,1362.884859633186,-8858.126187643596,1371.089355606141,-8951.670866069278,1362.737453553482,-8904.609154464917,1372.865771764405,-8904.239714948464,1367.060414439185,-8904.451506049516,1551.712918726655,-8457.134921147053,1367.074800158706,-8904.450921656222,1362.884859633186,-8858.126187643596,1371.089355606141,-8951.670866069278,1362.737453553482,-8904.609154464917,1372.865771764405,-8904.239714948464,1367.060414439185,-8904.451506049516,1551.712918726655,-8457.134921147053,LXCLAWOPB,0.15823280869517475,0.0,0.0,47.21994441305651,0.0,0.0005843932940479135,0.15823280869517475,0.0,0.0,47.21994441305651,0.0,0.0005843932940479135
LCVI0955272,1031.961459331384,-2968.961762675613,1023.646673772969,-2953.616870067758,1040.316735894462,-2984.458239605986,1031.237265339807,-2968.388218907286,1032.927565442439,-2969.726894706374,1031.9583724613,-2968.959314649727,1082.730078106917,-2874.783203700184,1031.961459331384,-2968.961762675613,1023.646673772969,-2953.616870067758,1040.316735894462,-2984.458239605986,1031.237265339807,-2968.388218907286,1032.927565442439,-2969.726894706374,1031.9583724613,-2968.959314649727,1082.730078106917,-2874.783203700184,LXCLAWOPB,0.0,0.765132030760924,0.0,15.496476930372864,0.0,0.0,0.0,0.765132030760924,0.0,15.496476930372864,0.0,0.0
LCVI0955275,2314.781291850584,-2462.479516035416,2265.541980693057,-2411.409244206122,2365.162924290829,-2514.779145878917,2310.899834341893,-2458.669141564995,2319.968311396088,-2467.571551748101,2314.774311906774,-2462.472670375052,2320.090107693864,-2451.24183631393,2314.781291850584,-2462.479516035416,2265.541980693057,-2411.409244206122,2365.162924290829,-2514.779145878917,2310.899834341893,-2458.669141564995,2319.968311396088,-2467.571551748101,2314.774311906774,-2462.472670375052,2320.090107693864,-2451.24183631393,LXCLAWOPB,0.0,5.092035712684719,0.0,52.29962984350095,0.0,0.0,0.0,5.092035712684719,0.0,52.29962984350095,0.0,0.0
LCVI0955280,-1232.726573843953,-127100.6343522754,-1219.628688952883,-127082.8512160969,-1245.748620601547,-127118.3087591601,-1217.337993785066,-127084.8916780302,-1253.235861885756,-127121.6154791849,-1232.572727282868,-127100.4769545223,-65.10046256891337,-125284.3174979345,-1232.726573843953,-127100.6343522754,-1219.628688952883,-127082.8512160969,-1245.748620601547,-127118.3087591601,-1217.337993785066,-127084.8916780302,-1253.235861885756,-127121.6154791849,-1232.572727282868,-127100.4769545223,-65.10046256891337,-125284.3174979345,LXCLA,0.0,20.98112690949347,0.0,17.674406884703785,0.0,0.0,0.0,20.98112690949347,0.0,17.674406884703785,0.0,0.0
LCVI0955311,1624.761684328395,-27864.12840524889,1675.352663389737,-27641.32667570909,1570.881275558232,-28095.1603115642,1607.823290586684,-27870.41807594155,1647.391317946896,-27855.7259289685,1624.724934977246,-27864.14233898114,2351.43880463189,-25963.38124306468,1624.761684328395,-27864.12840524889,1675.352663389737,-27641.32667570909,1570.881275558232,-28095.1603115642,1607.823290586684,-27870.41807594155,1647.391317946896,-27855.7259289685,1624.724934977246,-27864.14233898114,2351.43880463189,-25963.38124306468,LXCLA,6.289670692658547,0.0,0.0,231.03190631530742,0.0,0.013933732247096486,6.289670692658547,0.0,0.0,231.03190631530742,0.0,0.013933732247096486
LCVI0955312,1101.169736750075,-1494.07675009432,1090.294469106368,-1481.723541240745,1112.127216428557,-1506.536416111525,1099.965052252175,-1492.929498408945,1102.77759884575,-1495.607958181095,1101.164791491916,-1494.07203986064,1111.50187485678,-1474.791832138083,1101.169736750075,-1494.07675009432,1090.294469106368,-1481.723541240745,1112.127216428557,-1506.536416111525,1099.965052252175,-1492.929498408945,1102.77759884575,-1495.607958181095,1101.164791491916,-1494.07203986064,1111.50187485678,-1474.791832138083,LXCLAWOPB,0.0,1.5312080867749955,0.0,12.459666017205109,0.0,0.0,0.0,1.5312080867749955,0.0,12.459666017205109,0.0,0.0
LCVI0955333,4887.110164413345,-157878.8102467946,5066.58658856607,-157446.1172669238,4703.046532276638,-158319.5248958621,4755.727492101974,-157981.6869405354,5062.604486819806,-157741.3924123523,4886.546112285221,-157879.250530441,7104.184522242389,-150399.677694617,4887.110164413345,-157878.8102467946,5066.58658856607,-157446.1172669238,4703.046532276638,-158319.5248958621,4755.727492101974,-157981.6869405354,5062.604486819806,-157741.3924123523,4886.546112285221,-157879.250530441,7104.184522242389,-150399.677694617,LXCLA,102.87669374080724,0.0,0.0,440.71464906749316,0.0,0.4402836463996209,102.87669374080724,0.0,0.0,440.71464906749316,0.0,0.4402836463996209
LCVI0955340,-91.02161001080503,-67124.28101610037,-65.17372900404962,-67076.43843218085,-116.9762623030042,-67172.22420261876,-95.80887361715212,-67127.17427279391,-84.6383406037221,-67120.4230935875,-91.06117630786412,-67124.30465737218,806.9984738425117,-65273.13547498843,-91.02161001080503,-67124.28101610037,-65.17372900404962,-67076.43843218085,-116.9762623030042,-67172.22420261876,-95.80887361715212,-67127.17427279391,-84.6383406037221,-67120.4230935875,-91.06117630786412,-67124.30465737218,806.9984738425117,-65273.13547498843,LXCLA,2.8932566935400246,0.0,0.0,47.94318651838694,0.0,0.023641271807719022,2.8932566935400246,0.0,0.0,47.94318651838694,0.0,0.023641271807719022
LCVI0955354,425.2840266290814,-22361.27352856288,444.8780478729677,-22297.76332869416,405.245928030977,-22425.70171726593,423.3941203255763,-22361.18457869065,427.8053055386588,-22361.39218748044,425.2761602467933,-22361.273091843,1008.279530802174,-21277.89757172249,425.2840266290814,-22361.27352856288,444.8780478729677,-22297.76332869416,405.245928030977,-22425.70171726593,423.3941203255763,-22361.18457869065,427.8053055386588,-22361.39218748044,425.2761602467933,-22361.273091843,1008.279530802174,-21277.89757172249,LXCLA,0.0,0.11865891755951452,0.0,64.42818870304836,0.0,0.0,0.0,0.11865891755951452,0.0,64.42818870304836,0.0,0.0
LCVI0955397,1599.343806390418,-127428.2580981541,1755.842946605684,-127081.9432579139,1439.303771149522,-127780.6428235755,1555.86440806487,-127459.9524225916,1657.374182998874,-127385.9567294531,1599.163752320486,-127428.388598488,4028.760683091475,-121153.6217309156,1599.343806390418,-127428.2580981541,1755.842946605684,-127081.9432579139,1439.303771149522,-127780.6428235755,1555.86440806487,-127459.9524225916,1657.374182998874,-127385.9567294531,1599.163752320486,-127428.388598488,4028.760683091475,-121153.6217309156,LXCLA,31.694324437499745,0.0,0.0,352.38472542140516,0.0,0.13050033390754834,31.694324437499745,0.0,0.0,352.38472542140516,0.0,0.13050033390754834
LCVI0955427,-274.16339071005,-45103.5283956191,-271.6574236984174,-45100.27967357653,-276.6506820237965,-45106.75273069178,-270.4756122637507,-45099.77959477875,-279.0775714955295,-45108.52388223606,-274.1265271161161,-45103.49091689025,71.32712612989397,-44624.1832594767,-274.16339071005,-45103.5283956191,-271.6574236984174,-45100.27967357653,-276.6506820237965,-45106.75273069178,-270.4756122637507,-45099.77959477875,-279.0775714955295,-45108.52388223606,-274.1265271161161,-45103.49091689025,71.32712612989397,-44624.1832594767,LXCLA,0.0,4.995486616964627,0.0,3.224335072678514,0.0,0.0,0.0,4.995486616964627,0.0,3.224335072678514,0.0,0.0
LCVI0955442,1255.694879999651,-6580.123507066603,1247.706571396829,-6540.9279755412,1263.629987404322,-6620.032262700573,1253.061208237868,-6578.699750294126,1259.211381099348,-6582.024554936576,1255.686656889463,-6580.119093244625,1424.221007819795,-6261.34426892962,1255.694879999651,-6580.123507066603,1247.706571396829,-6540.9279755412,1263.629987404322,-6620.032262700573,1253.061208237868,-6578.699750294126,1259.211381099348,-6582.024554936576,1255.686656889463,-6580.119093244625,1424.221007819795,-6261.34426892962,LXCLA,0.0,1.9010478699728992,0.0,39.90875563396912,0.0,0.0,0.0,1.9010478699728992,0.0,39.90875563396912,0.0,0.0
