Policy,pvfp_central,pv_liab_central,pvfp_mgr_central,pv_liab_mgr_central,pvfp_mort,pv_liab_mort,pvfp_mgr_mort,pv_liab_mgr_mort,pvfp_long,pv_liab_long,pvfp_mgr_long,pv_liab_mgr_long,pvfp_lup,pv_liab_lup,pvfp_mgr_lup,pv_liab_mgr_lup,pvfp_ldw,pv_liab_ldw,pvfp_mgr_ldw,pv_liab_mgr_ldw,pvfp_lmass,pv_liab_lmass,pvfp_mgr_lmass,pv_liab_mgr_lmass,pvfp_cat,pv_liab_cat,pvfp_mgr_cat,pv_liab_mgr_cat
1200998,31481.858196527,-563586.35566682,26705.829384035,-473302.07276227,30593.091625225,-562658.17564108,26110.493351549,-475659.67286119,32863.982333243,-565020.47644958,27604.564242303,-469579.6464397,23877.654023215,-554359.01231775,20830.636713693,-489437.35642352,42234.886348807,-578073.43529681,34575.338779335,-448505.15678211,20257.068301739,-550307.69955584,17171.335002983,-491976.13811629,31436.104473533,-563532.61839092,26667.241906222,-473383.8035358
1200999,76661.131716852,-1288224.538574,65706.533344434,-1081142.861015,74567.485077467,-1286150.7228684,64285.917339729,-1086605.5160927,79910.57678884,-1291434.6089745,67847.246536686,-1072525.5524893,57832.943228315,-1268446.837037,50844.113769767,-1119538.4669423,104316.50792145,-1318461.4520701,86748.090595628,-1021275.5453976,49428.022765881,-1259255.0113451,42350.391893165,-1125462.0940295,76549.857138403,-1288107.6143754,65611.695714101,-1081336.6548065
1201000,72528.957178411,-1862600.263768,66498.706922868,-1681434.493447,72528.957178411,-1862600.263768,66498.706922868,-1681434.493447,72528.957178411,-1862600.263768,66498.706922868,-1681434.493447,58966.534705624,-1846194.4979613,54608.542833861,-1703725.7553031,89437.001339207,-1886201.2536019,81038.83733923,-1653140.2394782,46556.372706307,-1833698.0318272,42660.302405245,-1716649.0624801,72528.957178411,-1862600.263768,66498.706922868,-1681434.493447
1201061,3464.1881785773,-201927.71217466,2058.9871988775,-171448.27628406,3254.7700631424,-201510.09000682,1944.5813833515,-172261.00043336,3799.1500853151,-202564.07764482,2236.8903051539,-170158.43489203,2988.8086279454,-196978.80720939,2111.604596922,-175387.81462836,2744.9354633634,-210909.67669456,432.33654216268,-166345.87887703,2097.2829197665,-195497.17422438,1189.3999013132,-175804.78668916,3458.9725853832,-201901.39065022,2055.8800968947,-171467.68887427
1201066,3629.8104832247,-485250.7838955,2862.5212777954,-453833.15065889,3393.3765363746,-484304.85731606,2679.0677719294,-454444.11128337,3994.6236721674,-486668.87591743,3145.5238345459,-452929.19982838,3603.0766419483,-480940.98766714,3027.6283078565,-455398.38159917,3050.4378061859,-491464.86196108,2019.20195841,-452414.69310799,2140.0116628593,-476934.97894237,1644.320063062,-456638.25539837,3624.5316444234,-485218.19109915,2858.3960015635,-453847.79195038
1201068,1809.4853479801,-244203.51810496,840.02682357599,-209171.27139531,1809.4853479801,-244203.51810496,840.02682357599,-209171.27139531,1809.4853479801,-244203.51810496,840.02682357599,-209171.27139531,1941.9931034549,-237877.33017831,1289.2924854851,-212189.3499538,224.59298697787,-254743.98332956,-1231.4644732768,-205920.61247619,1021.9634456301,-235594.04002176,395.60825223327,-212960.13757974,1809.4853479801,-244203.51810496,840.02682357599,-209171.27139531
1201069,28107.41752911,-935208.86108777,24311.296328626,-798032.642521,28107.41752911,-935208.86108777,24311.296328626,-798032.642521,28107.41752911,-935208.86108777,24311.296328626,-798032.642521,21970.45486307,-917093.1507256,19414.666666802,-816506.39649821,35587.474390702,-962796.25595743,29885.971484847,-771617.95538034,18001.845707786,-908518.47932458,15549.218629027,-819890.61671163,28107.41752911,-935208.86108777,24311.296328626,-798032.642521
1201070,13760.167500131,-558220.04086986,11506.176528061,-476770.07078123,13760.167500131,-558220.04086986,11506.176528061,-476770.07078123,13760.167500131,-558220.04086986,11506.176528061,-476770.07078123,11043.612912841,-546536.28967998,9526.0840414824,-486811.73823271,16294.698907448,-576507.21547279,12909.365458298,-462992.88313231,8738.2041940782,-541393.98015138,7281.9284322109,-488770.15924229,13760.167500131,-558220.04086986,11506.176528061,-476770.07078123
1201071,16334.979400112,-625875.88421936,13804.231888954,-534425.07024546,16334.979400112,-625875.88421936,13804.231888954,-534425.07024546,16334.979400112,-625875.88421936,13804.231888954,-534425.07024546,13004.585407628,-613037.82924419,11300.726580379,-545979.99192227,19757.053560613,-645832.11162104,15956.051557038,-518379.90901195,10400.692431091,-607279.53503725,8765.6076833814,-548194.2922641,16334.979400112,-625875.88421936,13804.231888954,-534425.07024546
1201072,30713.947277105,-1274073.6670953,26183.812015792,-1106390.1236869,30295.544992617,-1272925.6943847,25853.018994435,-1107837.6090929,31291.329525805,-1275658.3401681,26640.163683498,-1104374.4671559,24708.171048771,-1251023.1802768,21625.241221375,-1126194.9009449,36974.276419891,-1309291.6319367,30241.040104,-1079274.1359329,19552.671632369,-1239103.9630575,16625.807123691,-1130765.6942021,30669.277154842,-1273932.5219695,26145.93872741,-1106500.5642474
1201073,-14095.897579698,-32453.509399961,-14366.698487659,-28462.758700219,-14087.868260075,-32434.186013145,-14355.667427667,-28465.198144485,-14106.605185804,-32479.75245471,-14381.546338337,-28459.155434734,-9152.1334934332,-26725.854701034,-9296.691872743,-24192.520811004,-28064.987681132,-47815.72132594,-28595.972541345,-41154.717344361,-9412.9894782382,-26884.449466432,-9587.9506042774,-24306.074669148,-14075.789522504,-32429.776735002,-14346.184222818,-28445.012253932
1201074,-14108.083092007,-32487.321555235,-14384.751649358,-28455.04079787,-14101.883564535,-32472.48833355,-14376.261717392,-28456.753736241,-14116.349732542,-32507.363170323,-14396.148034716,-28452.564033786,-9152.9254202899,-26736.140611376,-9299.9327415722,-24184.318461284,-28202.327902733,-48003.625498001,-28747.574471652,-41247.083862619,-9421.3181511981,-26906.750810861,-9600.0702931252,-24301.543955661,-14087.956808095,-32463.538232108,-14364.210357082,-28437.305976454
1201075,2994.503312604,-114409.11998712,1190.5249416988,-88410.838199685,2979.2227523882,-114388.01104496,1184.8028683224,-88459.106696051,3015.1640967625,-114437.65096386,1198.2482989143,-88345.70094424,2147.4284982322,-110097.19305308,1193.3821667288,-93696.018988996,2755.4920345402,-123913.51406702,-817.92711820643,-80176.905564908,1830.2494945371,-109820.41939933,664.72132293579,-93023.250250741,2989.942782236,-114390.13474932,1188.670409334,-88430.850823359
1201076,8747.666102676,-191780.80251381,5666.4237187731,-147375.05517001,8719.8648979797,-191746.44949379,5654.9486603602,-147459.20063507,8785.2354783695,-191827.25395625,5681.8956298416,-147261.51881454,6031.0650378607,-185685.69324871,4401.5288747635,-157672.05767133,11871.671386105,-204482.31412822,5768.1777264949,-129779.03940035,5545.6349403833,-185156.63662525,3554.8822462871,-156466.63105481,8734.6824051045,-191753.56942165,5658.0619367815,-147414.43144833
1201077,29564.017067346,-471730.48531819,21861.320895453,-360722.02267271,29490.913106701,-471648.21198319,21829.030129231,-360935.9797908,29662.765865308,-471841.77739127,21904.82897069,-360433.3665285,20083.012493203,-459183.38597533,16009.388804582,-389153.02268747,44856.239312206,-495999.9506134,29598.316893424,-309251.69890806,18988.808761786,-457741.50782541,14012.191785429,-386020.30950831,29520.556289403,-471673.4094704,21829.414291771,-360831.46139245
1201079,617.42931723951,-56899.326100826,240.46518983506,-48588.177116456,568.97023931374,-56801.707298326,214.84629667157,-48795.766726715,695.36798011177,-57047.472654765,280.79085614978,-48257.948643812,604.85536191961,-55475.939197711,367.57790626697,-49580.522701009,147.64849924915,-59538.700243401,-465.85763311606,-47426.467146428,351.62466683363,-55078.72576094,108.07279433943,-49708.994928303,616.47159749509,-56891.865547591,240.07307118203,-48593.186701875
1201080,34488.358039876,-686633.49059844,29762.134064822,-582431.6614731,33575.638049757,-685714.74512406,29135.77508619,-585339.4958054,35903.406700003,-688053.00707175,30705.606165852,-577853.50507693,25916.740980471,-677201.61039378,22941.852076938,-603287.25949387,47018.501019063,-701304.83243261,39326.608924204,-549446.5459465,22221.44495297,-672741.9006079,19167.88994529,-605418.38424166,34438.29761369,-686578.00611812,29719.164916675,-582532.52255458
1201081,38031.437890619,-752507.04392868,32850.258131563,-638274.5380698,37028.311598126,-751502.40422359,32161.058534955,-641464.83240623,39586.355390136,-754059.5524785,33888.204168083,-633252.02574951,28564.499258781,-742237.4325982,25303.241592242,-661207.93826876,51921.442255483,-768436.99377569,43489.113224724,-601960.52453947,24509.144833588,-737352.76402019,21161.64850619,-663548.55115464,37976.241059369,-752446.53588937,32802.835198976,-638385.42572916
1201084,12319.277877108,-424726.10346951,10891.247056727,-381008.19109677,12277.037848405,-424649.45735017,10855.620245187,-381072.35012841,12376.005502788,-424829.01389292,10939.088625016,-380922.140434,10356.007729563,-419275.75689675,9321.6897495291,-384835.61152322,14285.158881232,-432764.19212827,12300.511749866,-376615.64902297,7821.8220583505,-415693.73505525,6899.1889614618,-387448.1311745,12301.466987029,-424689.87676226,10875.578440093,-381037.54821403
1201085,48073.320008134,-1222541.7609496,43921.628733289,-1095441.3701444,47920.652248938,-1222348.7929029,43788.187475091,-1095657.7626719,48278.303382988,-1222800.890734,44100.777814924,-1095151.1363705,38994.379366355,-1210067.2116993,35987.323165722,-1109939.9252213,59639.597815815,-1240059.8649147,53869.664799425,-1076820.0992328,30903.279765409,-1200376.7585471,28220.923247911,-1118258.7639557,48004.181688901,-1222453.7966222,43858.718611544,-1095544.0766261
1201104,3426.4412020817,-207074.59974693,2481.4379646953,-184101.5473874,3215.3829854224,-206714.86547886,2341.485961383,-184836.04324392,3769.7429877336,-207625.4425523,2704.6127608361,-182875.04526392,3077.0838563396,-203706.38304438,2445.4522402162,-186594.65896106,2947.6321668768,-212873.60006092,1508.3539671963,-181247.2151132,2082.6382859318,-202250.85886553,1472.0833517972,-187408.25313114,3421.3559348566,-207055.11863037,2477.7710803198,-184116.54719342
1201113,-11044.299496422,-41849.047688117,-11106.323652231,-39460.774238538,-10922.532003636,-41699.635263577,-10983.240431916,-39347.135684233,-11211.39666178,-42054.300825671,-11275.242959933,-39616.829368249,-8056.7548787051,-38503.128588929,-8101.9615277944,-36609.110715984,-16198.051725182,-47482.262950273,-16283.731154513,-44436.852292867,-7375.6828818123,-37475.856701555,-7415.7559237513,-35932.822687475,-11028.729400862,-41830.725444699,-11090.660471073,-39446.036306046
1201125,-9242.8070890873,-88796.058741066,-9586.0420168817,-79421.401918243,-9242.8070890873,-88796.058741066,-9586.0420168817,-79421.401918243,-9242.8070890873,-88796.058741066,-9586.0420168817,-79421.401918243,-6379.5656340581,-84239.281221951,-6627.9376957087,-76866.479396201,-14538.202584409,-96381.866520003,-15015.671263818,-84318.175049557,-6233.2180770258,-82784.129986841,-6454.9779297347,-76727.27985919,-9242.8070890873,-88796.058741066,-9586.0420168817,-79421.401918243
1201127,12385.05979605,-537429.00217647,10432.008769674,-487151.24746874,11688.715778071,-536339.19907144,9906.6495196424,-488752.39495388,13522.809202332,-539128.10322675,11275.078278938,-484401.36122921,10672.534881028,-531106.98383951,9295.0634267044,-491873.94933519,13529.019729187,-547275.41270138,10722.41360289,-481686.30611302,7764.1000214871,-527009.8405516,6502.2578461436,-494526.00346029,12367.100343885,-537387.33363945,10416.982621297,-487185.09151504
1201147,-5710.1819613277,-127151.32180154,-5921.5695977626,-119256.97966191,-5483.7891048044,-126509.64198292,-5672.3989941717,-119181.24476051,-6045.4999417565,-128164.40597934,-6297.9679691211,-119326.50006504,-4279.2168371478,-124611.53062543,-4436.4376402408,-118195.26287592,-8149.515339845,-131038.01555542,-8437.0064199761,-121201.54859209,-3872.644756879,-122797.79416582,-4009.2074439863,-117697.8148401,-5702.3364726311,-127133.71715525,-5913.4059407794,-119251.25711693
1201148,-4321.2788292358,-123516.17992656,-4426.7071589522,-118641.60443627,-4065.9696896688,-122928.18935123,-4160.3101974974,-118498.94253106,-4724.3114431503,-124474.01015191,-4850.1697267973,-118856.89925111,-3507.5299078982,-122145.79168792,-3591.9162651556,-117997.63104108,-5496.4138544338,-125372.10045814,-5629.1863047143,-119600.51992844,-2925.7373155219,-120400.15155737,-2993.8471456242,-117251.03111358,-4315.4931851898,-123503.97973362,-4420.7622513583,-118636.76793949
1201150,12414.32269168,-538960.00840865,10461.515860609,-488642.76489782,11718.154068408,-537870.56253471,9936.2188045341,-490243.36316911,13551.685722576,-540658.48005979,11304.39736634,-485894.03766984,10684.264475106,-532624.4476672,9308.9014212123,-493394.18636742,13590.071141331,-548831.57643191,10779.579297574,-483124.22796215,7778.5560409789,-528536.71109124,6516.984868937,-496030.27837098,12396.324471247,-538918.32029105,10446.450577205,-488676.64867211
1201153,187123.57739348,-4389344.8087827,171670.49356736,-3922154.1686915,187123.57739348,-4389344.8087827,171670.49356736,-3922154.1686915,187123.57739348,-4389344.8087827,171670.49356736,-3922154.1686915,150342.13466863,-4345721.8077494,139193.51564959,-3978879.7987276,235515.63541616,-4449893.5632193,213953.92840907,-3847746.7371656,120520.5171391,-4311412.5928737,110537.36634098,-4009593.5731893,187123.57739348,-4389344.8087827,171670.49356736,-3922154.1686915
1201176,3081.7544227855,-309287.59169887,2941.2222220985,-296307.00557437,3065.5392826848,-309227.01210752,2924.9207667969,-296336.19070908,3103.5672851027,-309369.14564574,2963.1612410256,-296267.70491827,2916.1151569559,-308241.84996692,2793.8175233658,-296649.01946213,3243.2403090077,-310498.23606157,3081.5891401754,-295940.1799907,1920.8398623261,-305514.88633717,1830.0518896964,-297129.04243786,3077.5621397408,-309273.3620474,2937.2409426671,-296312.26576623
1201196,-2541.5711092837,-40312.640150123,-2552.8457780996,-39101.547469352,-2541.5711092837,-40312.640150123,-2552.8457780996,-39101.547469352,-2541.5711092837,-40312.640150123,-2552.8457780996,-39101.547469352,-2198.0196098196,-39861.594143339,-2207.787103659,-38783.125377122,-2960.2628997761,-40853.273112756,-2973.2899593033,-39490.97214142,-1708.5673312516,-39018.04360756,-1715.8504482453,-38235.712008441,-2541.5711092837,-40312.640150123,-2552.8457780996,-39101.547469352
1201197,28749.434436963,-1678105.4440454,28239.938043021,-1623376.798472,28749.434436963,-1678105.4440454,28239.938043021,-1623376.798472,28749.434436963,-1678105.4440454,28239.938043021,-1623376.798472,26260.444668298,-1675736.8131831,25819.056724202,-1627001.373026,31546.281396744,-1680819.0549531,30957.595382004,-1619257.3857196,18465.117997599,-1667530.6245901,18135.997745328,-1632177.4683132,28749.434436963,-1678105.4440454,28239.938043021,-1623376.798472
1201198,-2675.8428351454,-33284.765444791,-2684.979602359,-32303.320040142,-2675.8428351454,-33284.765444791,-2684.979602359,-32303.320040142,-2675.8428351454,-33284.765444791,-2684.979602359,-32303.320040142,-2320.136718148,-32841.947918478,-2328.0521007573,-31967.978294627,-3108.3327101045,-33816.074018712,-3118.8895798734,-32712.092424821,-1795.133918001,-32029.99093815,-1801.03601106,-31396.004980628,-2675.8428351454,-33284.765444791,-2684.979602359,-32303.320040142
1201199,28853.907198055,-1683573.6203898,28342.74736766,-1628666.2932298,28853.907198055,-1683573.6203898,28342.74736766,-1628666.2932298,28853.907198055,-1683573.6203898,28342.74736766,-1628666.2932298,26355.460289805,-1681198.5871961,25912.631274085,-1632304.0324533,31661.49002924,-1686294.4863218,31070.882034702,-1624531.8266085,18532.472835543,-1672967.8166151,18202.278050398,-1637499.2370897,28853.907198055,-1683573.6203898,28342.74736766,-1628666.2932298
1201200,-7147.7539263618,-9481.8149724656,-7169.6693250559,-9070.0148171422,-7098.651852178,-9426.87479541,-7119.4172747352,-9026.8313631479,-7216.6476123914,-9559.6177930999,-7240.3953338747,-9129.9660372445,-4784.2298285615,-7041.5633726912,-4797.1336353754,-6761.8690465523,-12847.047455504,-15304.570120162,-12885.579150946,-14671.521597865,-4765.0752976017,-6999.2465898853,-4779.2332956056,-6733.2114673466,-7137.565878232,-9471.220612222,-7159.4483997431,-9060.0382338906
1201201,6001.2012504019,-227496.80269167,3808.7985027463,-186300.57329074,5773.6059477004,-227140.35784271,3696.2460919174,-187120.26364712,6353.6646213946,-228035.60356182,3977.9574505095,-185053.51123399,4687.7672640084,-221134.46547734,3396.8785191207,-193154.02041727,6249.0023674252,-239600.02450261,2394.3157090874,-176270.24715965,3724.8655820634,-219780.23000391,2308.5083367177,-193166.2431097,5992.2432541287,-227465.11347877,3803.1295192555,-186330.68610088
1201202,-7238.1781653217,-9580.0222112245,-7261.2906762251,-9152.3306752398,-7200.118011183,-9536.956904152,-7222.1978460801,-9119.4289761753,-7291.4474798636,-9640.9305726186,-7316.202030484,-9197.8442769605,-4815.9818096895,-7077.8015962522,-4829.5281869794,-6789.1989637663,-13166.473724391,-15637.71503318,-13207.25269503,-14975.942883923,-4825.4169715224,-7064.61625363,-4840.3483395437,-6788.314827529,-7227.8548350191,-9569.280907503,-7250.9326739068,-9142.2309689497
1201203,6282.248658251,-227994.36170492,3970.0875555977,-185208.36854419,6083.0550926962,-227692.84290847,3874.2022503692,-185923.61072178,6590.4104919953,-228450.40532973,4113.9807653587,-184124.33006149,4868.6664519221,-221402.36717022,3513.4953594068,-192530.74072738,6589.2163372892,-240632.21509209,2509.713676874,-174428.94411347,3904.5035660944,-220103.58897006,2410.7788690006,-192462.56750294,6272.8693316045,-227961.92723275,3964.1767956625,-185240.11907686
